user_id,amount,timestamp,lat,long,merchant_category,device_id,is_fraud
6,9.792973102884549,2026-04-01 14:19:10,-22.916300601384492,-45.78440031629413,food,dev_10,0
15,58.50771580553018,2026-04-02 01:08:01,-22.2455243002293,-46.04124370663905,food,dev_14,0
67,116.14001555289049,2026-04-01 22:17:48,-22.16636260319631,-45.830754595181034,food,dev_1,0
99,99.79820212830639,2026-04-01 16:02:51,-23.510183886031843,-47.90987157292258,electronics,dev_8,0
62,76.08087002013103,2026-04-01 15:37:14,-22.13827535994953,-46.55701546815813,transport,dev_19,0
12,73.56971891968594,2026-04-01 19:21:55,-23.538895228985968,-46.346212231502136,transport,dev_3,0
28,25.299446743005376,2026-04-02 00:07:59,-23.45869213353695,-45.60551093808995,jewelry,dev_11,0
27,117.1068011100561,2026-04-01 09:08:46,-21.910212985795834,-44.92747928582273,electronics,dev_14,0
60,20.932618088746636,2026-04-01 20:22:19,-21.73814346347913,-45.86954758502826,jewelry,dev_15,0
29,147.3223654195535,2026-04-01 07:48:53,-23.661025054627494,-46.51493870643327,food,dev_8,0
87,147.95469836218516,2026-04-01 06:09:51,-24.000683183431537,-46.52692500615665,food,dev_19,0
5,315.3875219680712,2026-04-01 13:53:17,-22.315096143500433,-47.082084258327534,transport,dev_16,0
56,40.97221643972274,2026-04-01 00:57:00,-23.422071885089697,-45.96350006817384,electronics,dev_16,0
38,174.4806905795044,2026-04-02 00:49:02,-21.777801842444227,-44.39342614192531,jewelry,dev_10,0
13,79.59371265059471,2026-04-01 18:03:40,-22.38090352194845,-45.91021503558087,food,dev_5,0
70,161.6547178026475,2026-04-01 21:55:48,-23.271405060164497,-46.46394796948441,transport,dev_8,0
62,14.961420798349625,2026-04-01 05:00:47,-23.743716085294498,-45.48585417359396,transport,dev_4,0
37,43.05701606072438,2026-04-01 19:51:26,-22.137295078009984,-48.063011811500814,food,dev_11,0
81,294.75870932170653,2026-04-01 23:02:28,-22.34998089388183,-47.39897508868321,jewelry,dev_2,0
82,62.05694062649675,2026-04-01 17:59:56,-24.165324831862726,-47.510927729873686,food,dev_11,0
57,46.05384209433934,2026-04-01 14:20:26,-22.6660831096067,-47.20574043001262,electronics,dev_14,0
4,118.37803468414654,2026-04-01 22:02:02,-25.321773264308295,-46.552892871436704,jewelry,dev_11,0
96,199.43897362205087,2026-04-01 07:39:39,-22.154148815530995,-46.342146563123464,food,dev_9,0
59,17.751578486457294,2026-04-01 09:03:16,-22.78843516680575,-44.03245925380414,transport,dev_6,0
24,5.133101766196613,2026-04-01 07:59:27,-22.456170293596763,-45.467351123518135,food,dev_10,0
92,151.77045005786277,2026-04-01 18:45:46,-23.109864123101936,-46.18408686701592,transport,dev_19,0
82,44.80964392754502,2026-04-01 15:10:07,-23.504694689745545,-45.8722654470557,transport,dev_8,1
67,109.30280412426094,2026-04-02 01:06:00,-22.865411024062222,-46.72221876894994,transport,dev_7,0
27,77.56940306198454,2026-04-01 21:01:15,-25.40249253352869,-45.388923283629026,transport,dev_3,0
63,35.79887682929845,2026-04-01 07:45:56,-24.42399384969601,-46.49372758605822,food,dev_4,0
87,71.01020589000171,2026-04-01 11:47:40,-21.83799229572879,-45.21762722970784,electronics,dev_7,0
13,91.17571380136084,2026-04-01 04:06:57,-21.235086194449227,-43.20779113209004,food,dev_7,0
32,51.358463594948354,2026-04-01 03:46:27,-23.729604363701664,-45.05759070496587,jewelry,dev_16,0
34,31.928127885732817,2026-04-01 09:46:23,-21.645398945641972,-47.22137091740875,electronics,dev_17,0
45,85.8212594338405,2026-04-01 11:05:41,-23.246420586834468,-46.23522999393129,jewelry,dev_14,0
34,125.2517027741873,2026-04-01 02:36:35,-21.740418755547772,-43.96245437517105,electronics,dev_14,0
36,218.5357397400931,2026-04-01 08:21:44,-24.97513826566339,-46.84500385024772,food,dev_10,0
31,205.00524699591156,2026-04-01 19:36:32,-21.711119997948156,-47.11058735869004,food,dev_4,0
4,66.75107023630686,2026-04-01 10:06:13,-22.973428036595692,-45.10640795936854,transport,dev_16,0
72,12.897011680560302,2026-04-01 03:17:06,-22.146606561141123,-47.67457631978805,food,dev_16,0
65,32.84170286654053,2026-04-02 01:32:31,-23.337815094191402,-46.62742073442637,electronics,dev_9,0
35,11.246140785231479,2026-04-02 00:15:40,-20.72950543973878,-45.94616844813255,jewelry,dev_15,0
6,178.37320936550796,2026-04-01 03:43:49,-24.363791488407855,-45.605794159038744,transport,dev_7,0
21,95.61026947792615,2026-04-02 00:52:01,-22.370329828948208,-45.936403717455704,transport,dev_7,0
65,33.99751203886634,2026-04-01 04:30:54,-21.255138593376508,-43.59516245774603,transport,dev_18,0
81,97.75604431323778,2026-04-01 19:33:32,-21.217094399934854,-46.247340387025154,food,dev_10,0
44,338.4336510369214,2026-04-01 20:38:03,-23.87890704773834,-47.385581513022075,food,dev_12,0
28,18.9213815941349,2026-04-02 00:03:22,-23.447096451289195,-46.56469211575792,transport,dev_16,0
73,111.07954250393661,2026-04-01 00:20:14,-23.679199478432366,-46.93800742403175,jewelry,dev_12,0
5,189.71308904743339,2026-04-01 20:01:45,-21.60966681646783,-44.684112732953885,food,dev_1,1
84,70.27013235083012,2026-04-01 07:45:15,-21.816180941489222,-45.69114735121285,jewelry,dev_17,0
21,108.24438548897872,2026-04-01 19:15:06,-23.029131048484995,-46.23448223662688,jewelry,dev_8,0
15,51.442606733099105,2026-04-01 12:52:45,-24.532683970923735,-47.12859067309704,electronics,dev_15,0
10,17.037011468465682,2026-04-01 02:42:25,-24.70897621117981,-46.993133622720364,transport,dev_13,0
58,163.0676397299238,2026-04-01 23:54:49,-24.734640335531523,-47.12254809050442,jewelry,dev_13,0
66,13.67935499569162,2026-04-01 03:35:06,-24.489531353380297,-46.647846048406095,electronics,dev_10,0
13,240.19723513358042,2026-04-01 12:20:20,-23.662676300991585,-45.29889087520152,transport,dev_9,0
79,168.1090379616866,2026-04-01 17:33:40,-22.337463966601387,-46.82285590151843,food,dev_13,0
28,59.68970101417654,2026-04-01 14:09:29,-22.53817702416359,-45.216153059688615,electronics,dev_6,0
24,21.128538439715413,2026-04-01 22:35:11,-23.174364120252154,-46.677113945880535,food,dev_5,0
35,162.43805045106993,2026-04-01 03:51:30,-24.126881646132166,-44.96519015661191,food,dev_10,0
69,3185.9161124650395,2026-04-01 08:35:21,-23.014319442715774,-46.41750807351503,food,dev_8,1
66,14.174996132975389,2026-04-01 04:31:32,-21.90257016858342,-45.330561986606774,food,dev_7,0
23,71.60024320919128,2026-04-01 01:20:41,-21.097840355922465,-46.204600152021214,jewelry,dev_15,0
53,21.762213132364494,2026-04-01 08:57:30,-22.753311229663943,-44.700823419130366,electronics,dev_4,0
3,4.004422734186855,2026-04-01 10:21:57,-22.288042533282734,-46.96905105153758,food,dev_19,0
83,49.09448437311557,2026-04-02 00:58:02,-21.564429006836377,-47.82840588084196,transport,dev_12,0
71,64.71979954933114,2026-04-01 10:31:30,-23.36175946250906,-45.81148312343583,electronics,dev_13,0
90,62.05579056362301,2026-04-01 16:19:58,-23.557194442938723,-46.32126366926008,transport,dev_13,0
50,145.7486771550025,2026-04-01 16:10:15,-22.946112578108977,-45.06152294491396,transport,dev_11,0
33,22.275041131409182,2026-04-01 09:06:53,-22.376498359079477,-45.73962533149054,electronics,dev_16,0
76,59.948135759350386,2026-04-01 04:28:21,-24.330809261862,-45.76575595796073,food,dev_17,0
58,65.53005966367758,2026-04-01 13:10:03,-23.70128957079155,-46.87581482464629,jewelry,dev_11,0
14,14.230563043033204,2026-04-01 18:43:04,-23.72198658777554,-45.158265820953154,food,dev_8,0
26,20.599768015226445,2026-04-01 10:12:21,-22.59031465625345,-46.59699358842093,jewelry,dev_5,0
19,92.78895222911896,2026-04-01 01:16:46,-24.131405610135037,-45.11261763585887,electronics,dev_14,0
77,267.3928173988737,2026-04-01 15:29:06,-24.33978602844286,-44.753588698954246,electronics,dev_12,0
68,421.7868240694048,2026-04-02 01:55:02,-22.45726883545562,-45.82698443715236,transport,dev_9,0
41,131.7903988718406,2026-04-01 05:17:36,-23.81869342422614,-45.102213088310215,jewelry,dev_18,0
34,19.313153330501446,2026-04-01 13:57:58,-23.17204135926547,-44.561830798854295,jewelry,dev_14,0
81,2713.0299054998472,2026-04-02 03:05:52,-21.756844588137593,-44.657506193333276,jewelry,dev_1,1
9,143.96904868533585,2026-04-01 01:08:16,-23.01447885866475,-46.56183563518966,jewelry,dev_6,0
5,53.56919140928732,2026-04-01 09:09:23,-23.6312411362407,-45.4005493136783,jewelry,dev_18,0
25,155.90947347801284,2026-04-02 02:36:55,-24.0016218654904,-45.91304029796283,electronics,dev_18,0
96,150.19393506742654,2026-04-01 09:26:59,-22.203034204490073,-44.36677048348006,transport,dev_4,0
79,101.16258526908786,2026-04-01 11:47:05,-24.025964817480777,-45.39271098489831,transport,dev_19,0
44,50.75085272584241,2026-04-01 03:46:20,-22.270964014427282,-44.460717505655175,electronics,dev_4,0
65,155.7053213268096,2026-04-01 11:53:36,-23.43083925884087,-44.64387340040378,electronics,dev_12,0
81,8.853473666608908,2026-04-01 00:00:45,-22.93747427765519,-45.08360915595883,jewelry,dev_7,0
47,298.7501590042868,2026-04-02 02:43:48,-25.095753313095997,-46.213224118907256,transport,dev_6,0
33,82.00147503244118,2026-04-01 10:21:00,-24.370701582972934,-44.80517100537295,transport,dev_13,0
40,146.29503787659627,2026-04-01 01:33:00,-22.37398639560433,-44.3350092999173,electronics,dev_2,0
87,5.992810807943686,2026-04-01 19:55:13,-22.572037373447365,-44.27692528235375,food,dev_8,0
86,275.1161304761535,2026-04-01 23:54:38,-22.278880479124147,-45.68044589878012,jewelry,dev_7,0
48,35.08723103704414,2026-04-01 21:01:45,-22.023626327020516,-45.06912548806275,jewelry,dev_13,0
93,113.88660859553967,2026-04-01 16:28:50,-24.015959663194568,-46.367355808768245,food,dev_6,0
57,0.02409035327925504,2026-04-02 01:44:53,-23.9998952922481,-43.80639738438993,electronics,dev_14,0
17,45.749472927080056,2026-04-01 19:07:40,-22.586564611281908,-47.868817312871535,food,dev_8,0
57,75.90961826383537,2026-04-01 02:17:51,-23.650656621336196,-46.32664756318861,electronics,dev_13,0
39,173.715986490737,2026-04-02 03:14:35,-23.150952951746604,-46.849771116590645,jewelry,dev_2,0
50,58.00836147228112,2026-04-01 02:09:31,-24.029362689988638,-44.42486267891209,jewelry,dev_10,0
84,38.34141654656824,2026-04-01 18:17:53,-22.417825761009414,-45.3980893938396,transport,dev_13,0
49,146.9386603010869,2026-04-02 02:07:00,-22.36984541353175,-44.49851418442601,electronics,dev_14,0
75,83.89318790707576,2026-04-01 05:44:01,-22.971506850954913,-45.950726003234685,transport,dev_2,0
86,300.8043238318593,2026-04-01 13:54:24,-21.82933837068234,-47.65522471218943,jewelry,dev_7,0
19,93.70376494400067,2026-04-02 01:20:38,-20.974032934164867,-46.24005765550853,jewelry,dev_14,0
35,39.323953846641025,2026-04-01 20:44:07,-23.188036285886668,-45.840339434452076,food,dev_14,0
57,293.1967458535225,2026-04-01 07:41:24,-23.564388098705724,-47.26340316254561,jewelry,dev_18,0
14,139.08938985990233,2026-04-01 17:30:43,-22.58959673507484,-46.170880411466115,transport,dev_12,0
48,143.956598462234,2026-04-01 13:11:38,-23.261786764922267,-43.463768690472406,electronics,dev_11,0
56,27.460346543932086,2026-04-01 02:50:47,-23.748973097270046,-46.556096936228805,jewelry,dev_7,0
60,0.8257127833574804,2026-04-01 16:45:14,-22.699250982819205,-45.23240992305004,electronics,dev_17,0
64,95.78173735822071,2026-04-01 00:47:33,-21.941411164184004,-46.74027429100875,food,dev_8,0
61,4741.887955465283,2026-04-01 23:34:20,-23.566563016975596,-43.72781854733523,electronics,dev_8,1
35,2.5776521685066767,2026-04-01 21:24:49,-23.32151280841649,-44.12572390939401,jewelry,dev_4,0
54,74.817144166015,2026-04-02 01:29:48,-24.443925547073757,-45.555146462442515,transport,dev_13,0
16,114.32203720785398,2026-04-01 04:13:45,-22.024176662711437,-45.991142296331105,transport,dev_13,0
54,9.074316907647097,2026-04-01 20:05:22,-22.932237065151032,-47.086884703894945,electronics,dev_7,0
47,383.94449198589086,2026-04-01 13:33:41,-21.026895131918096,-45.27872187075095,transport,dev_14,0
78,1.7054416610423273,2026-04-01 02:04:10,-24.33605802987848,-44.92943369151913,jewelry,dev_12,0
52,48.26013814974434,2026-04-01 23:21:23,-23.94412755646242,-45.19441952546927,food,dev_18,0
23,96.11764753989685,2026-04-01 00:15:47,-21.73614616008988,-47.00995420267616,electronics,dev_15,0
23,71.72393220718942,2026-04-02 00:42:34,-23.522852587036287,-46.73290080849178,transport,dev_15,0
78,29.111269583358933,2026-04-01 03:42:18,-22.68737736612767,-45.81434167723548,food,dev_8,0
2,28.685013593480758,2026-04-01 14:03:57,-23.362467639759426,-45.81450899968151,food,dev_2,0
56,91.81418803186722,2026-04-01 06:19:47,-23.70743954481219,-43.790144334251536,jewelry,dev_12,0
57,12.695713939732329,2026-04-01 04:23:17,-21.34708694876958,-43.92222241480155,electronics,dev_13,0
8,258.52506736742953,2026-04-01 11:41:43,-21.722143344969485,-45.42951266913643,jewelry,dev_18,0
25,186.4856995883212,2026-04-01 18:12:43,-23.09192668824312,-47.317195558352694,jewelry,dev_8,0
85,29.794390944603837,2026-04-02 01:29:47,-24.057492954697175,-46.188672314914115,transport,dev_7,0
83,49.7032098146786,2026-04-01 14:39:59,-23.219602094225575,-47.00812995677685,food,dev_2,0
8,61.18103098371046,2026-04-01 22:09:54,-22.958249026632153,-47.14398900132337,electronics,dev_15,0
53,78.11863786083546,2026-04-01 02:50:23,-25.521086650129693,-47.28162344984905,electronics,dev_19,0
39,77.34539257724323,2026-04-01 08:32:35,-23.316085341606275,-45.25946008197111,transport,dev_19,0
64,18.700496043546593,2026-04-01 01:33:59,-24.44191035611181,-45.05407041472962,jewelry,dev_18,0
48,61.78927298576379,2026-04-01 08:42:15,-22.180009494995783,-46.966176998005345,transport,dev_3,0
51,38.78154997592083,2026-04-01 17:54:31,-22.386528063308223,-46.626792249560054,transport,dev_15,0
85,70.3655152025124,2026-04-01 22:46:21,-22.329256724942063,-45.69450311301981,electronics,dev_13,0
87,120.46885899237832,2026-04-01 07:46:44,-22.48239553900931,-46.84096836063106,transport,dev_10,0
93,397.6889172414085,2026-04-01 04:17:47,-22.052488091424433,-45.32530502219138,food,dev_1,1
20,71.86515193088296,2026-04-01 16:36:59,-23.0826977450184,-44.86380862535746,electronics,dev_13,0
83,42.62501675420782,2026-04-01 19:31:30,-22.95252549562367,-47.779742974161245,transport,dev_4,0
6,71.32121328919318,2026-04-02 02:35:29,-23.404437852475457,-45.74765080631918,food,dev_2,0
85,321.99302019335505,2026-04-01 06:59:28,-22.958104078845725,-43.36333085805441,transport,dev_11,1
13,113.9777149564315,2026-04-01 14:37:49,-23.036888953068903,-46.58429502968048,food,dev_12,0
94,48.48236004151432,2026-04-01 15:51:05,-23.038323835697373,-45.181234029151184,jewelry,dev_17,0
21,44.701084751428894,2026-04-01 08:30:24,-24.7568686994015,-47.2689825772545,food,dev_13,0
89,124.90364384115804,2026-04-01 07:13:34,-22.88114163677718,-45.67729774683533,transport,dev_11,0
6,214.66024351902834,2026-04-02 03:42:08,-21.923892292098046,-46.48951659918537,transport,dev_4,0
28,16.76636348235521,2026-04-01 04:54:53,-22.20559703603113,-45.38104079301952,transport,dev_3,0
70,8.081087832835864,2026-04-01 20:04:00,-24.684076254628415,-46.68720252384846,food,dev_16,0
53,123.53671969662298,2026-04-01 16:13:10,-24.53027913592979,-46.122435989747395,transport,dev_1,0
77,80.48428230134475,2026-04-01 03:48:47,-23.630048431348342,-46.73416186612101,electronics,dev_1,0
79,80.01607971500059,2026-04-01 05:55:30,-24.57532179283748,-44.77758833483367,electronics,dev_2,0
25,28.775775332904384,2026-04-01 02:43:41,-22.073742508915608,-46.38600257564944,electronics,dev_9,0
57,122.00880811120275,2026-04-01 19:25:18,-23.508976528390704,-48.79508706594192,electronics,dev_8,0
66,75.79221706039873,2026-04-01 07:37:40,-22.04162429535194,-46.778277847740284,food,dev_3,0
26,146.70523575282397,2026-04-01 12:18:42,-22.386454086849433,-44.509661878510336,transport,dev_7,0
33,0.21432143895517264,2026-04-01 05:25:47,-23.470755099124784,-44.878811857430094,electronics,dev_16,0
97,80.95274004648772,2026-04-01 19:57:53,-22.747631163212645,-47.01704945295133,transport,dev_14,0
29,27.83945541195969,2026-04-01 23:25:35,-23.792976346710674,-44.08744531056806,transport,dev_15,0
85,371.3375798119841,2026-04-01 23:29:13,-20.902304810994675,-45.40269663316848,jewelry,dev_12,0
51,70.38685158991781,2026-04-01 13:16:40,-26.83665554845937,-44.76316753387273,food,dev_6,0
59,103.56651391609901,2026-04-01 15:26:38,-22.725909171829347,-44.71604292332656,transport,dev_18,0
41,157.85083306510091,2026-04-01 21:54:43,-23.7870362789333,-46.97826564926624,jewelry,dev_4,0
45,119.6656411397264,2026-04-01 17:47:17,-21.514522630727452,-48.04743718577075,transport,dev_7,0
35,91.88587200568843,2026-04-01 18:08:03,-22.455375425500662,-45.55056648405274,jewelry,dev_11,0
5,35.18592179460798,2026-04-01 01:21:39,-23.698976941249345,-44.53442171025462,electronics,dev_11,0
39,173.0194196871022,2026-04-01 23:16:45,-24.505876487342302,-44.811132822062966,jewelry,dev_8,0
27,29.49221128762698,2026-04-02 02:26:41,-22.364618618781158,-46.360542792067506,electronics,dev_10,0
77,15.6481693008357,2026-04-01 17:35:32,-23.274881170741768,-47.210073462359276,food,dev_14,0
73,1.6950124969625755,2026-04-01 21:17:19,-22.666649699681862,-45.85220095448796,jewelry,dev_1,0
71,5.349350985280721,2026-04-01 20:37:17,-21.93175625042149,-45.613712791767405,food,dev_19,0
51,61.9469981625918,2026-04-01 00:07:14,-23.015087326074607,-48.05887067938321,jewelry,dev_19,0
7,146.7441022960867,2026-04-01 03:33:07,-24.476657223518053,-44.94219899245808,electronics,dev_19,0
84,91.66420015957075,2026-04-01 09:59:49,-22.90666876390891,-47.93097434187104,electronics,dev_13,0
23,19.25792395991911,2026-04-01 00:46:15,-23.864285261940537,-44.86437941450853,jewelry,dev_9,1
85,60.33030045917111,2026-04-01 14:39:58,-24.004079632955026,-45.05561477716461,transport,dev_17,0
45,58.42771949047367,2026-04-01 23:34:51,-20.616542963353133,-46.1164048994611,jewelry,dev_6,0
45,122.39599488638828,2026-04-01 11:41:22,-22.217296061398148,-45.62515192166718,transport,dev_18,0
3,58.96139724798435,2026-04-02 02:05:25,-21.883365864323856,-45.766392975679835,electronics,dev_16,0
60,793.4921204811253,2026-04-01 04:58:23,-21.772702193207422,-45.64614614922166,jewelry,dev_11,1
84,37.26891768069549,2026-04-01 14:04:28,-21.829805256638686,-44.490974801108145,food,dev_19,0
55,57.16189821276595,2026-04-01 02:41:15,-21.192369194329313,-44.35857137227769,transport,dev_4,0
27,1677.4249794006232,2026-04-02 01:47:42,-22.863634691926862,-45.994199880883905,jewelry,dev_9,1
79,49.73222279314045,2026-04-01 06:59:45,-23.777857258208613,-47.2342754841278,transport,dev_6,0
8,25.473109075196128,2026-04-02 02:47:33,-20.979526022907205,-46.67087762075968,jewelry,dev_16,0
84,20.300806317410938,2026-04-01 08:29:40,-23.25793970385173,-43.9912665771039,jewelry,dev_17,0
38,25.482779219271055,2026-04-01 13:25:28,-20.261005872326955,-46.786896951726604,food,dev_3,0
6,1.8035191584320855,2026-04-02 01:49:59,-22.441730655631712,-46.979688539313734,electronics,dev_4,0
45,23.65223018589167,2026-04-01 23:54:18,-24.247905926327885,-47.17422377745821,jewelry,dev_2,0
95,204.93938985545864,2026-04-01 23:08:10,-22.892014483313968,-44.91066069068331,transport,dev_19,0
9,42.813199498792144,2026-04-01 19:44:34,-22.218921018784727,-45.97943752957017,jewelry,dev_18,0
68,0.6516200394148606,2026-04-01 07:21:25,-23.380773714607102,-45.941609056461495,transport,dev_17,0
64,67.08599345990324,2026-04-01 16:27:43,-24.376640232000724,-44.29751528054508,jewelry,dev_5,0
92,118.29214073381354,2026-04-01 17:17:37,-22.048800114932085,-45.21902339560254,transport,dev_1,0
93,66.36958228398038,2026-04-01 15:01:31,-24.83990166424376,-45.74900327632459,electronics,dev_9,0
19,61.397923248911866,2026-04-01 05:11:20,-24.61616971973033,-47.262321085316,electronics,dev_15,0
7,68.66162060743645,2026-04-01 18:35:05,-22.831077719861245,-47.316896981477925,jewelry,dev_14,0
10,131.02380486468135,2026-04-01 07:10:01,-23.61070307165025,-44.32445978687845,transport,dev_16,0
9,53.353702645780345,2026-04-01 05:33:30,-22.13070163818835,-46.92993415390266,food,dev_7,0
7,57.4696410092546,2026-04-01 00:18:02,-22.3978060209726,-45.909832616736715,electronics,dev_9,0
13,28.415678932757782,2026-04-01 10:58:56,-24.77943892542343,-46.533004081826334,electronics,dev_8,0
45,160.28962107502232,2026-04-01 11:44:47,-23.288150262422516,-45.8495255012261,electronics,dev_14,0
56,343.76515565540905,2026-04-02 01:56:01,-23.795655133825807,-44.60058207334612,electronics,dev_4,0
3,18.122098111575514,2026-04-02 00:22:58,-22.811926643008228,-46.85118048244748,transport,dev_14,0
49,9.86166013104896,2026-04-01 12:54:49,-21.88425417776029,-46.81866349553552,electronics,dev_18,0
56,3.827946879256558,2026-04-01 00:54:20,-22.22137263535784,-47.1222549787929,food,dev_10,0
20,218.76337513793592,2026-04-01 10:42:06,-24.62151009158883,-47.33975225368601,jewelry,dev_1,0
33,100.51240423479639,2026-04-01 06:29:44,-22.563847018491963,-45.40096042026566,transport,dev_18,0
57,23.563604822284745,2026-04-01 23:35:54,-24.541767924704796,-46.07612722306891,food,dev_13,0
84,4.549664201604063,2026-04-01 11:12:59,-22.77143639330012,-46.614781073708585,electronics,dev_12,0
41,72.46326381230705,2026-04-02 03:25:52,-23.937079249816573,-44.832133456725934,jewelry,dev_16,0
17,103.99710879123137,2026-04-01 16:44:23,-23.7781814783755,-44.78845174308824,food,dev_14,0
85,52.401222878784104,2026-04-01 08:09:36,-22.31515780589441,-46.6334534418837,transport,dev_17,0
37,43.62576508403227,2026-04-01 13:52:36,-23.68813706215159,-43.56736367597824,electronics,dev_5,0
31,22.59890731517126,2026-04-01 19:18:57,-22.220812422999195,-45.340659004930885,electronics,dev_14,0
64,65.73087766035769,2026-04-02 02:11:06,-21.59737680119343,-47.153470050631206,electronics,dev_14,0
21,198.6232080815018,2026-04-01 05:34:56,-24.983428293312706,-47.07510189047815,jewelry,dev_11,0
65,111.30906906193107,2026-04-02 01:55:21,-24.089309928248866,-44.23159766466558,jewelry,dev_16,0
39,107.26052291316084,2026-04-01 12:01:55,-23.513459161356174,-46.86159339588674,transport,dev_2,0
5,38.74889681021487,2026-04-02 00:03:43,-23.86098210534186,-46.85557337475764,transport,dev_11,0
99,16.948578120755915,2026-04-01 02:21:38,-22.079369285416483,-44.77215568486355,jewelry,dev_18,0
68,11.289586913917814,2026-04-01 02:42:45,-22.899717485458254,-43.83992375193683,food,dev_13,0
19,25.999211721609246,2026-04-01 10:55:09,-24.329007637223448,-46.74232801287657,electronics,dev_16,0
9,85.55566883495322,2026-04-01 01:22:39,-23.35245373163774,-43.85170313621304,electronics,dev_8,0
69,13.789871409098684,2026-04-01 10:44:29,-22.071984340848314,-45.79150802942442,electronics,dev_15,0
31,69.5087665801949,2026-04-01 22:30:08,-21.769539952240024,-45.47251916697227,jewelry,dev_11,0
96,71.4967584416459,2026-04-01 15:50:33,-24.044369162859475,-48.33675935532031,jewelry,dev_17,0
92,169.69998398374364,2026-04-01 18:47:21,-22.426733321723766,-47.16000675012056,jewelry,dev_16,0
18,97.330277923869,2026-04-01 21:55:30,-22.525289022601335,-46.2535631714482,food,dev_3,0
44,51.93655302646986,2026-04-01 15:54:55,-23.123516271091543,-46.80581029168527,transport,dev_6,0
20,72.08322433002203,2026-04-01 00:59:37,-23.096000661733857,-46.19805976321891,electronics,dev_13,0
61,19.26172111283499,2026-04-01 15:44:40,-23.065954433521895,-44.775316238410745,jewelry,dev_1,0
74,24.326744033508383,2026-04-01 14:29:42,-22.84884225474639,-47.97148129998992,food,dev_10,0
52,106.781122897425,2026-04-01 23:50:34,-23.74056377833706,-48.494354000722794,jewelry,dev_5,0
55,0.5737358753414059,2026-04-01 07:22:19,-22.781281733858513,-46.16681474069839,electronics,dev_19,0
82,6.210986146204605,2026-04-01 03:25:18,-23.523982683297984,-43.85137447464324,electronics,dev_18,0
77,53.520017596187664,2026-04-01 07:08:47,-23.75614064015204,-46.83638082401068,jewelry,dev_3,0
32,348.2042982457757,2026-04-01 01:04:41,-21.935614058466022,-45.7283996323775,jewelry,dev_13,0
53,108.37484864846849,2026-04-01 10:21:22,-24.136640883467237,-47.27461129136017,transport,dev_11,0
15,400.000790725109,2026-04-01 20:26:03,-22.67426428697111,-47.66243896362319,jewelry,dev_11,0
1,51.67940535437542,2026-04-02 01:22:58,-21.85663846979417,-45.81514134593964,electronics,dev_13,0
5,66.43116907283853,2026-04-01 01:03:50,-22.753093936583387,-47.12519782773772,transport,dev_10,0
81,292.92676643669313,2026-04-01 11:37:30,-21.803895364492085,-45.16145107368638,jewelry,dev_14,0
52,38.1207205158146,2026-04-01 19:13:00,-22.16362997074259,-46.798934853656796,food,dev_12,0
94,117.08241176390703,2026-04-01 13:19:01,-22.79750199280548,-47.04782770425428,food,dev_5,0
5,7.282589299721952,2026-04-01 12:47:42,-22.645618409715663,-47.19513045131499,transport,dev_8,0
15,72.94902873454454,2026-04-01 17:27:46,-22.220923572606345,-45.83559825384369,food,dev_10,0
63,5.3768741896478875,2026-04-01 23:22:00,-22.128444033711858,-45.67282944712221,transport,dev_18,0
20,27.53224348849812,2026-04-01 15:47:58,-23.75359548836081,-48.34252349974166,food,dev_10,0
23,2257.0989862618526,2026-04-01 01:11:28,-25.922708799057002,-47.143887284825524,electronics,dev_4,1
79,63.33060158103807,2026-04-01 17:26:45,-22.15170182069513,-45.351747343674134,jewelry,dev_14,0
30,29.387033585579857,2026-04-02 01:15:18,-22.608919650333466,-44.55336859019827,jewelry,dev_9,0
41,37.27563664661833,2026-04-01 23:10:20,-23.602797009017713,-45.50421572469992,food,dev_18,0
96,106.31143497083919,2026-04-01 05:13:02,-22.3556894998918,-45.853524388346685,food,dev_2,0
71,9.31855279327322,2026-04-01 18:33:56,-22.881984035892096,-48.09957164258031,transport,dev_17,0
68,338.12107244865757,2026-04-02 01:07:30,-21.597738746251977,-46.26746611704112,electronics,dev_4,0
9,135.9843966750985,2026-04-01 23:59:48,-22.680931674848384,-48.91213437937912,food,dev_4,0
3,82.09896185402904,2026-04-01 05:28:28,-22.577708368736605,-45.863210799923,food,dev_12,0
14,40.39311513316034,2026-04-02 02:04:45,-21.85844126772328,-47.05770350690226,jewelry,dev_5,0
51,454.06273050108297,2026-04-01 12:38:58,-22.665842378126847,-45.530026459668115,food,dev_6,0
79,52.743637301704005,2026-04-01 15:03:30,-25.76371382510995,-44.380945969070154,food,dev_4,0
69,55.0650254095059,2026-04-01 03:15:48,-23.377432155062248,-44.76825150930148,jewelry,dev_13,0
21,22.91635413216504,2026-04-01 06:27:05,-22.224022433593838,-45.48552392946825,food,dev_12,0
78,190.57048107234976,2026-04-01 02:19:42,-23.986951511725767,-47.187828413370966,electronics,dev_6,0
20,59.237248597944244,2026-04-01 22:30:46,-24.200358746303348,-44.57642179700098,transport,dev_6,0
92,24.358681545921744,2026-04-01 11:32:56,-25.114693599073735,-46.4239010723326,electronics,dev_7,0
21,17.676392869607085,2026-04-01 20:36:20,-24.526909796287196,-46.389664395299114,jewelry,dev_15,0
11,2741.733469267094,2026-04-01 03:06:42,-22.864309824594546,-46.731195440627346,electronics,dev_12,1
